Epoch,Optimizer,Error
920,ADAM,3.799117124713546
921,ADAM,3.762076012199244
922,ADAM,3.7484003198613842
923,ADAM,3.764954017552177
924,ADAM,3.7539952478620893
925,ADAM,3.7223021970613948
926,ADAM,3.7563100898564388
927,ADAM,3.766399435757395
928,ADAM,3.717962489347675
929,ADAM,3.750645325684808
930,ADAM,3.759881195369042
931,ADAM,3.7599371792309064
932,ADAM,3.7923790254634397
933,ADAM,3.7248034222676947
934,ADAM,3.7492579883213204
935,ADAM,3.749013037032117
936,ADAM,4.0106965081072365
937,ADAM,4.045021604786723
938,ADAM,3.8991370744889764
939,ADAM,5.177067172731504
940,ADAM,6.17605255387843
941,ADAM,5.768049124697081
942,ADAM,4.378554134400346
943,ADAM,5.296669673438109
944,ADAM,3.772063964429173
945,ADAM,3.7876588343869555
946,ADAM,3.7998160565834542
947,ADAM,3.812931610742716
948,ADAM,3.869051947981467
949,ADAM,3.746453602027541
950,ADAM,3.759409092789726
951,ADAM,3.76497862008271
952,ADAM,4.0533235586707965
953,ADAM,3.7450703206337272
954,ADAM,3.7756541574868265
955,ADAM,3.7602015467571226
956,ADAM,3.7372943508264305
957,ADAM,3.7418920853272475
958,ADAM,3.754411246869127
959,ADAM,3.772080401297221
960,ADAM,3.726176699584204
961,ADAM,3.778468147277698
962,ADAM,3.773711991264743
963,ADAM,3.745583970585915
964,ADAM,3.7503956187717122
965,ADAM,4.083528281820368
966,ADAM,3.7535258977986037
967,ADAM,3.741673817179074
968,ADAM,3.7654849574489018
969,ADAM,3.7260491660115886
970,ADAM,3.695973201628039
971,ADAM,3.7199549250886883
972,ADAM,3.7487656266040115
973,ADAM,3.735136862490079
974,ADAM,4.156857425315109
975,ADAM,4.059339986541944
976,ADAM,3.896546650946091
977,ADAM,3.7592060245521055
978,ADAM,3.745745082436056
979,ADAM,4.804854431549711
980,ADAM,3.723201874043814
981,ADAM,4.187999515843391
982,ADAM,5.174324166279638
983,ADAM,4.771201727878633
984,ADAM,5.17177402221656
985,ADAM,3.9465596939901286
986,ADAM,3.7201949907612337
987,ADAM,3.8706619804015974
988,ADAM,4.969632137572092
989,ADAM,3.720364373070438
990,ADAM,3.7398482736206353
991,ADAM,3.7550852175879155
992,ADAM,3.7099190796424706
993,ADAM,3.733499966376225
994,ADAM,3.732246309432473
995,ADAM,3.710096794558927
996,ADAM,3.7341811026401786
997,ADAM,3.705016682792266
998,ADAM,3.69726190136187
999,ADAM,3.745899090403302
1000,ADAM,3.721142797201475
1001,ADAM,3.717209049447605
1002,ADAM,3.7614576198053156
1003,ADAM,3.708891673832306
1004,ADAM,3.715054138528069
1005,ADAM,3.950353420325377
1006,ADAM,4.149893386988788
1007,ADAM,5.009879157870485
1008,ADAM,4.252244659350487
1009,ADAM,4.1049742966392655
1010,ADAM,5.080728633387621
1011,ADAM,3.773072566441304
1012,ADAM,5.242473595596126
1013,ADAM,7.865655323314557
1014,ADAM,7.595620533168369
1015,ADAM,4.100511856170796
1016,ADAM,3.993947076974394
1017,ADAM,3.987516810366762
1018,ADAM,3.7724331516978875
1019,ADAM,3.7354621918386224
1020,ADAM,3.6971136222446277
1021,ADAM,3.7046472009400615
1022,ADAM,3.7273780571183406
1023,ADAM,3.70928449479933
1024,ADAM,3.6858810151892496
1025,ADAM,3.726203657021303
1026,ADAM,3.7099742904785393
1027,ADAM,3.721061072294184
1028,ADAM,3.745152750795064
1029,ADAM,3.718994347222873
1030,ADAM,3.717410034283599
1031,ADAM,3.713219141014175
1032,ADAM,3.747294323459848
1033,ADAM,3.6952089032286795
1034,ADAM,3.719061979865651
1035,ADAM,3.729206783955532
1036,ADAM,3.6933248081150802
1037,ADAM,3.686175578638435
1038,ADAM,3.7204198595105233
1039,ADAM,3.7165573779227894
1040,ADAM,3.7264784890437244
1041,ADAM,3.704217276316413
1042,ADAM,3.765469296143495
1043,ADAM,3.7241532512116358
1044,ADAM,3.774312340348867
1045,ADAM,3.684282137454306
1046,ADAM,3.708545605899355
1047,ADAM,3.707054164571286
1048,ADAM,3.732441680602061
1049,ADAM,3.697344191313138
1050,ADAM,3.729618699781005
1051,ADAM,3.6888436815000403
1052,ADAM,4.013085025843952
1053,ADAM,5.38555055996642
1054,ADAM,5.564950782508192
1055,ADAM,6.1035947395953905
1056,ADAM,5.980296212400372
1057,ADAM,4.603263702779195
1058,ADAM,3.7409087179706404
1059,ADAM,3.6756570297298405
1060,ADAM,3.699290333819605
1061,ADAM,3.7435080878414566
1062,ADAM,3.703578266774649
1063,ADAM,3.692831077754861
1064,ADAM,3.709034507350424
1065,ADAM,3.7098717566614643
1066,ADAM,3.6706649427599145
1067,ADAM,3.6856544525684733
1068,ADAM,3.7027543964920793
1069,ADAM,3.6871131133461215
1070,ADAM,3.6777708902449677
1071,ADAM,3.7140079622156947
1072,ADAM,3.9335585135948152
1073,ADAM,3.731681849714157
1074,ADAM,3.724480802636403
1075,ADAM,3.691551746517103
1076,ADAM,3.675240476462615
1077,ADAM,3.679351038828603
1078,ADAM,3.692956671816817
1079,ADAM,3.689567806080288
1080,ADAM,3.6920296339126377
1081,ADAM,3.7306136278716155
1082,ADAM,3.7163892364881157
1083,ADAM,3.7057852901810144
1084,ADAM,3.6648677410847497
1085,ADAM,3.7181721635222242
1086,ADAM,3.6705108062307175
1087,ADAM,3.694686282305232
1088,ADAM,3.71429184818049
1089,ADAM,3.6972442632559184
1090,ADAM,3.691713562652987
1091,ADAM,3.6536970349493005
1092,ADAM,3.6726166174541266
1093,ADAM,3.7349027498603955
1094,ADAM,3.8144659722124805
1095,ADAM,3.6856608307222842
1096,ADAM,3.710943112506294
1097,ADAM,3.8885602971461655
1098,ADAM,5.634310732078181
1099,ADAM,5.94347439546516
1100,ADAM,3.8742915920258065
1101,ADAM,4.190628890306389
1102,ADAM,3.6940149244812424
1103,ADAM,3.66321442402143
1104,ADAM,3.695289491895232
1105,ADAM,3.6680938342445764
1106,ADAM,3.689765453878878
1107,ADAM,3.791637411844275
1108,ADAM,3.7179123300648858
1109,ADAM,3.682615128488617
1110,ADAM,3.6781172595462097
1111,ADAM,3.665985390114152
1112,ADAM,3.7051759382569034
1113,ADAM,3.678803290700382
1114,ADAM,3.737376236508003
1115,ADAM,3.7057107998293892
1116,ADAM,3.7091213234782137
1117,ADAM,3.6747480114792777
1118,ADAM,3.6712285574214287
1119,ADAM,3.6810117505141013
1120,ADAM,3.663997041973861
1121,ADAM,3.68062444933739
1122,ADAM,3.7002315977825253
1123,ADAM,3.6814294981025744
1124,ADAM,3.692684990947007
1125,ADAM,3.6693098565251785
1126,ADAM,3.661934826655752
1127,ADAM,3.7089729445314457
1128,ADAM,3.6724911566678204
1129,ADAM,3.6779360327940176
1130,ADAM,3.683114136868695
1131,ADAM,3.702159224454379
1132,ADAM,4.232519118720022
1133,ADAM,5.518304400345859
1134,ADAM,5.199952471078536
1135,ADAM,4.1807300755356325
1136,ADAM,5.2674632269294905
1137,ADAM,3.788686553564532
1138,ADAM,3.783503570216648
1139,ADAM,3.7031214600376203
1140,ADAM,3.7251086478943845
1141,ADAM,3.7210558973587036
1142,ADAM,4.650243509882607
1143,ADAM,3.9532349255084447
1144,ADAM,4.461165310015827
1145,ADAM,3.705985750118927
1146,ADAM,3.715416025583687
1147,ADAM,3.729726935926483
1148,ADAM,3.7116122835517142
1149,ADAM,3.7510151956752824
1150,ADAM,3.693470628469245
1151,ADAM,3.8771649999204523
1152,ADAM,3.6998746813019547
1153,ADAM,3.6893769136152814
1154,ADAM,3.6467130909784413
1155,ADAM,3.678673133190507
1156,ADAM,3.659301612876826
1157,ADAM,3.6816764514164904
1158,ADAM,3.6673227304733347
1159,ADAM,3.677616030839909
1160,ADAM,3.6595859409434026
1161,ADAM,3.6628323252381576
1162,ADAM,3.6641185573376425
1163,ADAM,3.6605222265728385
1164,ADAM,3.669921799728643
1165,ADAM,3.638444318955631
1166,ADAM,3.6338495792814474
1167,ADAM,3.677361432368811
1168,ADAM,3.6855900317447317
1169,ADAM,3.669415221723229
1170,ADAM,3.6830313574333444
1171,ADAM,3.658868014524417
1172,ADAM,3.690861206174668
1173,ADAM,3.6709086703211353
1174,ADAM,3.689642778548058
1175,ADAM,3.667342252930195
1176,ADAM,3.627879250755867
1177,ADAM,3.676875127549358
1178,ADAM,3.643903961017224
1179,ADAM,3.6100519356805245
1180,ADAM,3.6123684212858396
1181,ADAM,3.6445148749948806
1182,ADAM,4.373875527139812
1183,ADAM,6.0614487227147045
1184,ADAM,5.51830394327729
1185,ADAM,5.637513095970846
1186,ADAM,6.603931559344891
1187,ADAM,5.109544258538828
1188,ADAM,4.262736617838945
1189,ADAM,3.7030085289252965
1190,ADAM,3.636390186823901
1191,ADAM,3.672616508919839
1192,ADAM,3.739178655888847
1193,ADAM,3.6746890653318536
1194,ADAM,3.6401817469623694
1195,ADAM,3.639754081988424
1196,ADAM,3.671489089347306
1197,ADAM,3.708159104618552
1198,ADAM,3.6957284962761188
1199,ADAM,3.674356070319049
1200,ADAM,3.6691570626451395
1201,ADAM,3.6819172816903456
1202,ADAM,3.6766224579901903
1203,ADAM,3.662146858218611
1204,ADAM,3.635409515845919
1205,ADAM,3.6471482545520417
1206,ADAM,3.6277099781245448
1207,ADAM,3.624790235535073
1208,ADAM,3.634408022489437
1209,ADAM,3.628571895716662
1210,ADAM,3.6810865613655284
1211,ADAM,3.6493187548829407
1212,ADAM,3.651163186599085
1213,ADAM,3.7548100661881483
1214,ADAM,4.715940326095237
1215,ADAM,3.9060316446281265
1216,ADAM,3.714126922929386
1217,ADAM,3.716702967608873
1218,ADAM,3.744631633958131
1219,ADAM,3.6720468710609686
1220,ADAM,3.719882975577815
1221,ADAM,3.6841272112058077
1222,ADAM,3.653912184086501
1223,ADAM,3.6238525009866303
1224,ADAM,3.641245289312918
1225,ADAM,3.6455769595079586
1226,ADAM,3.671043528715923
1227,ADAM,3.676129961102026
1228,ADAM,3.622960107836895
1229,ADAM,3.596909832413785
1230,ADAM,3.6160532907449876
1231,ADAM,3.6243644004788487
1232,ADAM,3.6872960794918286
1233,ADAM,3.670659426018073
1234,ADAM,3.611809027480704
1235,ADAM,3.6182756106166067
1236,ADAM,3.5972440121398086
1237,ADAM,3.629056385800802
1238,ADAM,3.613225839119301
1239,ADAM,3.585597210835962
1240,ADAM,3.608564351562813
1241,ADAM,3.6569455613290898
1242,ADAM,3.6550281772965563
1243,ADAM,3.6288672258539663
1244,ADAM,3.636327983228206
1245,ADAM,3.6093249365718245
1246,ADAM,3.677566407789423
1247,ADAM,3.996719378596298
1248,ADAM,4.105875438348818
1249,ADAM,4.68897871573581
1250,ADAM,5.79573346984624
1251,ADAM,5.1965932986881205
1252,ADAM,3.649674844043465
1253,ADAM,3.610806403495892
1254,ADAM,3.633836125856929
1255,ADAM,3.660611529806659
1256,ADAM,3.6917826016325836
1257,ADAM,3.6648304306628026
1258,ADAM,3.65139542165607
1259,ADAM,3.6326331012499673
1260,ADAM,3.65708091388204
1261,ADAM,3.6771827461958027
1262,ADAM,3.6372696847536
1263,ADAM,3.678055858661194
1264,ADAM,3.6424619265467806
1265,ADAM,3.6285301309196245
1266,ADAM,3.637046993426378
1267,ADAM,4.692820349870596
1268,ADAM,4.430040434320953
1269,ADAM,5.282002966097962
1270,ADAM,5.552518991331806
1271,ADAM,5.812973008739961
1272,ADAM,6.8282291482859545
1273,ADAM,4.666528854822075
1274,ADAM,3.672611330114342
1275,ADAM,3.6572114334556427
1276,ADAM,3.6281794885077834
1277,ADAM,3.9805970158776858
1278,ADAM,3.624897810834227
1279,ADAM,3.63166729886124
1280,ADAM,3.6094995908276863
1281,ADAM,3.645466294880067
1282,ADAM,3.6380508673810352
1283,ADAM,3.62441900604583
1284,ADAM,3.6564962027413226
1285,ADAM,3.636973155122195
1286,ADAM,3.6112575254022836
1287,ADAM,3.616409407412889
1288,ADAM,3.619875741366863
1289,ADAM,3.5851453076525908
1290,ADAM,3.5861211754908475
1291,ADAM,3.625698594571065
1292,ADAM,3.6244167501010587
1293,ADAM,3.581636537411889
1294,ADAM,3.6300775356270614
1295,ADAM,3.621432855900535
1296,ADAM,3.5747609791283947
1297,ADAM,3.6145827129962136
1298,ADAM,3.627326896341246
1299,ADAM,3.5891236860559936
1300,ADAM,3.632272642459969
1301,ADAM,3.5916972679574566
1302,ADAM,3.6037379445006597
1303,ADAM,3.576663815092536
1304,ADAM,3.615159609366391
1305,ADAM,3.606738496738979
1306,ADAM,3.5904978548690862
1307,ADAM,3.6361318865353747
1308,ADAM,3.5693653996018733
1309,ADAM,3.594819134840562
1310,ADAM,3.60334213775999
1311,ADAM,3.578790196038121
1312,ADAM,3.5970417265552923
1313,ADAM,3.5978417255708424
1314,ADAM,3.6029402406267907
1315,ADAM,3.5843060501438755
1316,ADAM,3.5999741691314378
1317,ADAM,3.6121847289371396
1318,ADAM,3.5998416255627053
1319,ADAM,3.5764169225509064
1320,ADAM,3.601478660718243
1321,ADAM,3.6226953549165097
1322,ADAM,3.6012736299878454
1323,ADAM,3.6169521977068317
1324,ADAM,5.975189879729554
1325,ADAM,4.816065140214549
1326,ADAM,4.571705149437994
1327,ADAM,3.914257152434594
1328,ADAM,3.788010772145115
1329,ADAM,4.275444170022698
1330,ADAM,3.5636825247209813
1331,ADAM,3.626814327393771
1332,ADAM,3.5936310061906513
1333,ADAM,3.556552433792823
1334,ADAM,3.5523465533528613
1335,ADAM,3.6344214780841058
1336,ADAM,3.5918744607512387
1337,ADAM,3.5577457687099545
1338,ADAM,3.5604369795253628
1339,ADAM,3.564685235970663
1340,ADAM,3.592107921154584
1341,ADAM,3.6073653399621497
1342,ADAM,3.5877872812538967
1343,ADAM,3.5903956119427747
1344,ADAM,3.562889304093721
1345,ADAM,3.579174898864883
1346,ADAM,3.6102155844353194
1347,ADAM,3.5724803301792707
1348,ADAM,3.5819006580264694
1349,ADAM,3.5550513753849815
1350,ADAM,3.5801575627945605
1351,ADAM,3.5638904677158307
1352,ADAM,3.5919059390898527
1353,ADAM,3.609964854505081
1354,ADAM,3.5635660671343183
1355,ADAM,3.5446472469711496
1356,ADAM,3.5868149142389725
1357,ADAM,3.5931992789978247
1358,ADAM,3.575638266661569
1359,ADAM,3.6476197380520037
1360,ADAM,3.65036249261978
1361,ADAM,3.5899463236136184
1362,ADAM,3.6651433286729036
1363,ADAM,3.711242925918525
1364,ADAM,7.064774379800503
1365,ADAM,5.869914338169653
1366,ADAM,5.9306680036460255
1367,ADAM,5.089418736617001
1368,ADAM,3.6155135731317602
1369,ADAM,4.2320348028802
1370,ADAM,4.649231919721891
1371,ADAM,5.02199387987355
1372,ADAM,3.6960665684408487
1373,ADAM,3.581765103422323
1374,ADAM,3.60202929474918
1375,ADAM,3.5729382139441985
1376,ADAM,3.649172521539805
1377,ADAM,3.674180386340186
1378,ADAM,3.6130260480907888
1379,ADAM,3.6389541458305215
1380,ADAM,3.572912469732282
1381,ADAM,3.567795134513433
1382,ADAM,3.555489482499312
1383,ADAM,3.55475147562275
1384,ADAM,3.5716351934049664
1385,ADAM,3.5883996258311446
1386,ADAM,3.5227068430288404
1387,ADAM,3.582429020371709
1388,ADAM,3.573575628865386
1389,ADAM,3.536234299567553
1390,ADAM,3.5563407068740056
1391,ADAM,3.5831725476150376
1392,ADAM,3.5593214083530538
1393,ADAM,3.564421156554389
1394,ADAM,3.562608435361886
1395,ADAM,3.5891272629669726
1396,ADAM,3.5759685837079225
1397,ADAM,3.5661337826772277
1398,ADAM,3.5594908257809617
1399,ADAM,3.5938917599858455
1400,ADAM,3.565115131389802
1401,ADAM,3.5543057436345813
1402,ADAM,3.5652207464846737
1403,ADAM,3.5551625773208984
1404,ADAM,3.5490508672556538
1405,ADAM,3.5441432669098045
1406,ADAM,3.613668829793435
1407,ADAM,3.5947127700710695
1408,ADAM,3.654754012136178
1409,ADAM,3.5644797571482667
1410,ADAM,3.587506289664891
1411,ADAM,3.656600333588866
1412,ADAM,3.6524142739211785
1413,ADAM,3.638748415880736
1414,ADAM,3.6840661450010295
1415,ADAM,3.5089139248983883
1416,ADAM,3.5973192801139664
1417,ADAM,3.5931088924334422
1418,ADAM,3.5649458230458624
1419,ADAM,3.5575984923065223
1420,ADAM,3.553584967440149
1421,ADAM,3.5373521018503946
1422,ADAM,3.5716138498449164
1423,ADAM,3.547770413008374
1424,ADAM,3.5135579318339993
1425,ADAM,3.5496446409488756
1426,ADAM,3.561232098411776
1427,ADAM,3.563001421185346
1428,ADAM,3.5695637999596332
1429,ADAM,3.552302460348517
1430,ADAM,3.5680730456612366
1431,ADAM,3.543908548272742
1432,ADAM,3.6112145324425455
1433,ADAM,3.5399296478131883
1434,ADAM,3.556007253253653
1435,ADAM,3.573790368166024
1436,ADAM,3.623317577109403
1437,ADAM,4.276219433546458
1438,ADAM,8.879729527245397
1439,ADAM,6.542567495954044
1440,ADAM,6.07031955491431
1441,ADAM,8.386699390073554
1442,ADAM,7.046941433968594
1443,ADAM,5.762060084816297
1444,ADAM,6.002703035258638
1445,ADAM,3.6759542175863777
1446,ADAM,5.508581748153184
1447,ADAM,5.387196871797129
1448,ADAM,3.589536850173666
1449,ADAM,3.565410115167699
1450,ADAM,3.6624567099384695
1451,ADAM,3.59049628877501
1452,ADAM,3.597693122869901
1453,ADAM,3.5697622171609997
1454,ADAM,3.5783611199248533
1455,ADAM,3.56183220245625
1456,ADAM,3.559327432293718
1457,ADAM,3.5918084852601586
1458,ADAM,3.5435866507495013
1459,ADAM,3.5453400333442864
1460,ADAM,3.5268512957376124
1461,ADAM,3.499502953916974
1462,ADAM,3.5391750493946543
1463,ADAM,3.577401359777632
1464,ADAM,3.523860663624975
1465,ADAM,3.5058356973242772
1466,ADAM,3.54760654023217
1467,ADAM,3.5566341432158883
1468,ADAM,3.572773779507945
1469,ADAM,3.5251320591902155
1470,ADAM,3.5394759412378214
1471,ADAM,3.5250109772275797
1472,ADAM,3.5509074843621034
1473,ADAM,3.5227146890860475
1474,ADAM,3.5002620222226484
1475,ADAM,3.5613166060693446
1476,ADAM,3.5279421813181258
1477,ADAM,3.5625389059306807
1478,ADAM,3.5478608816843815
1479,ADAM,3.5122702855630936
1480,ADAM,3.5312963524105054
1481,ADAM,3.485512370416921
1482,ADAM,3.532548854191155
1483,ADAM,3.5364573402219768
1484,ADAM,3.5113983919702503
1485,ADAM,3.482884047104337
1486,ADAM,3.5387430698375746
1487,ADAM,3.517527078292781
1488,ADAM,3.5360871692734976
1489,ADAM,3.515740675335663
1490,ADAM,3.53383489863054
1491,ADAM,3.579323029589528
1492,ADAM,3.504374434859389
1493,ADAM,3.491498979550171
1494,ADAM,3.5213557143624397
1495,ADAM,3.5031334385525565
1496,ADAM,3.6235103898248813
1497,ADAM,3.60267658676751
1498,ADAM,3.607426974217341
1499,ADAM,3.5351642086784563
1500,ADAM,4.2609080777988995
1501,ADAM,3.858643711116167
1502,ADAM,3.723368352008688
1503,ADAM,3.534944238179104
1504,ADAM,6.103211218558801
1505,ADAM,5.094229935498571
1506,ADAM,5.7813072704927
1507,ADAM,5.191784020279612
1508,ADAM,7.155471627255825
1509,ADAM,5.231691054766794
1510,ADAM,4.624618843292133
1511,ADAM,3.560800486576
1512,ADAM,3.455086303190453
1513,ADAM,3.522253712246499
1514,ADAM,3.504378930027643
1515,ADAM,3.4978840804650044
1516,ADAM,3.494515946773191
1517,ADAM,3.4891691574930794
1518,ADAM,3.5095782697274784
1519,ADAM,3.494002793153269
1520,ADAM,3.5662589720389555
1521,ADAM,3.483775164987795
1522,ADAM,3.5594072653391624
1523,ADAM,3.523628486258621
1524,ADAM,3.626391321461053
1525,ADAM,3.581289358025007
1526,ADAM,3.5178576718774277
1527,ADAM,3.4827038328520072
1528,ADAM,3.546096981509501
1529,ADAM,3.472054284707885
1530,ADAM,3.477757683258715
1531,ADAM,3.470175943236115
1532,ADAM,3.5860318055856
1533,ADAM,3.485303758799052
1534,ADAM,3.54898655037888
1535,ADAM,3.5103591045500733
1536,ADAM,3.4662067945883086
1537,ADAM,3.589642880138721
1538,ADAM,3.5675348640116225
1539,ADAM,3.516922048914724
1540,ADAM,3.48484974798091
1541,ADAM,3.473200360190074
1542,ADAM,3.4782138173827883
1543,ADAM,3.493560606065899
1544,ADAM,3.4894132683317056
1545,ADAM,3.5246185657406235
1546,ADAM,3.442220632245616
1547,ADAM,3.4674668238921598
1548,ADAM,3.5063423853509543
1549,ADAM,3.4693517603185904
1550,ADAM,3.44027068712184
1551,ADAM,3.485214480165622
1552,ADAM,3.451966833297795
1553,ADAM,3.526134156116799
1554,ADAM,3.4614298580416176
1555,ADAM,3.4572304668932787
1556,ADAM,3.4813415518727533
1557,ADAM,3.4221019978843787
1558,ADAM,3.466350548814852
1559,ADAM,3.477453040541608
1560,ADAM,3.4632940839140023
1561,ADAM,3.438330868662081
1562,ADAM,3.4957386754937225
1563,ADAM,3.5350584116373094
1564,ADAM,3.533944080411341
1565,ADAM,3.4620093640514975
1566,ADAM,3.491317163686205
1567,ADAM,3.4542926042885416
1568,ADAM,3.5280006970006896
1569,ADAM,3.559155131131983
1570,ADAM,3.4238616987061303
1571,ADAM,3.5577961843757757
1572,ADAM,3.4752200041541093
1573,ADAM,6.077945661048459
1574,ADAM,6.258475038148245
1575,ADAM,7.9637223897761515
1576,ADAM,6.318643498297785
1577,ADAM,8.899320226901926
1578,ADAM,7.710292189496987
1579,ADAM,8.110604108727669
1580,ADAM,5.633202999548634
1581,ADAM,3.9377542905778258
1582,ADAM,4.301053359494511
1583,ADAM,3.8476805889015986
1584,ADAM,3.4026215419898884
1585,ADAM,3.438377197073737
1586,ADAM,3.4176452359259026
1587,ADAM,3.4147983472570496
1588,ADAM,3.4819203138683417
1589,ADAM,3.6076591760564454
1590,ADAM,3.544867400185214
1591,ADAM,3.5075116316801043
1592,ADAM,3.4803553942572174
1593,ADAM,3.5126082335897633
1594,ADAM,3.4981096054996947
1595,ADAM,3.4806422407385136
1596,ADAM,3.457247645968568
1597,ADAM,3.5760914807279875
1598,ADAM,3.4821563961213164
1599,ADAM,3.4749911079576754
1600,ADAM,3.49297609051494
1601,ADAM,3.4487241765766745
1602,ADAM,3.4597475135913354
1603,ADAM,3.469686956174632
1604,ADAM,3.431866568944536
1605,ADAM,3.463246592659668
1606,ADAM,3.472495566463122
1607,ADAM,3.4609553049831314
1608,ADAM,3.448165798498436
1609,ADAM,3.4562486743222123
1610,ADAM,3.452697369976604
1611,ADAM,3.4629380520632456
1612,ADAM,3.5004167745836217
1613,ADAM,3.4532345351031637
1614,ADAM,3.4835302180399332
1615,ADAM,3.4811778473515194
1616,ADAM,3.466493461628
1617,ADAM,3.460453302775619
1618,ADAM,3.5008767798599463
1619,ADAM,3.4668362500486354
1620,ADAM,3.492901107155566
1621,ADAM,3.5257807913458867
1622,ADAM,3.4779494576353778
1623,ADAM,3.5046528370756764
1624,ADAM,3.709182593914629
1625,ADAM,3.4729610723138817
1626,ADAM,3.414323021413097
1627,ADAM,3.464221960248836
1628,ADAM,3.4801925474592674
1629,ADAM,3.514037675592398
1630,ADAM,3.492463005931633
1631,ADAM,3.5640569766940393
1632,ADAM,3.5115019723194756
1633,ADAM,3.5204193141908324
1634,ADAM,6.659056525990254
1635,ADAM,3.774036308013828
1636,ADAM,6.051497795304836
1637,ADAM,6.905612208365089
1638,ADAM,6.831101096754315
1639,ADAM,4.759393999200941
1640,ADAM,5.687306763663554
1641,ADAM,4.479470750342422
1642,ADAM,4.961527725948197
1643,ADAM,3.4083733788366355
1644,ADAM,3.3655025705055452
1645,ADAM,3.4326692760647144
1646,ADAM,3.4556899991456675
1647,ADAM,3.4406374646934648
1648,ADAM,3.49934334852409
1649,ADAM,3.4444377859989648
1650,ADAM,3.4421589711363105
1651,ADAM,3.464927835689785
1652,ADAM,3.488395125798062
1653,ADAM,3.448928566725442
1654,ADAM,3.411804621684843
1655,ADAM,3.459360681319081
1656,ADAM,3.460011541302537
1657,ADAM,3.481696473566011
1658,ADAM,3.45805019269731
1659,ADAM,3.4994668314492245
1660,ADAM,3.4706828598490067
1661,ADAM,3.416984088279193
1662,ADAM,3.4384588306567507
1663,ADAM,3.4406901371969645
1664,ADAM,3.4945702089217723
1665,ADAM,3.4570258743717934
1666,ADAM,3.4566523132461424
1667,ADAM,3.4662140819136
1668,ADAM,3.4259794390507046
1669,ADAM,3.4524561953339354
1670,ADAM,3.4554592466624356
1671,ADAM,3.4591979885652213
1672,ADAM,3.4728422533040146
1673,ADAM,3.452463735100075
1674,ADAM,3.484293498562895
1675,ADAM,3.443962631201374
1676,ADAM,3.4352650972389336
1677,ADAM,3.4594492920906097
1678,ADAM,3.4435670447349915
1679,ADAM,3.447089172203879
1680,ADAM,3.4446050815798532
1681,ADAM,3.4712839622125857
1682,ADAM,3.4376442033303714
1683,ADAM,3.4121864282034475
1684,ADAM,3.4327603564730826
1685,ADAM,3.4434362659286113
1686,ADAM,3.431753164516444
1687,ADAM,3.4166867932253577
1688,ADAM,3.4495374374131647
1689,ADAM,3.4652095588046254
1690,ADAM,3.432137531594159
1691,ADAM,3.4167533805991757
1692,ADAM,3.418669671666727
1693,ADAM,3.6113783170250793
1694,ADAM,3.6658714269675614
1695,ADAM,3.4935805360882264
1696,ADAM,3.4739803851719184
1697,ADAM,4.121556165063105
1698,ADAM,3.3930975024705665
1699,ADAM,5.3475725113412125
1700,ADAM,3.4413872613593632
1701,ADAM,3.4932542360545664
1702,ADAM,3.442953846240482
1703,ADAM,3.676587534040341
1704,ADAM,3.667148904189231
1705,ADAM,5.852816720974933
1706,ADAM,6.3846574532708145
1707,ADAM,6.351914030669537
1708,ADAM,5.624568731852208
1709,ADAM,6.3218642879961315
1710,ADAM,4.744786869617937
1711,ADAM,4.809568138334616
1712,ADAM,4.156617424380853
1713,ADAM,3.437102187971035
1714,ADAM,3.541497360352789
1715,ADAM,3.4913875258141553
1716,ADAM,3.4718659153089346
1717,ADAM,3.4728287210181326
1718,ADAM,3.4560825593450026
1719,ADAM,3.46020488434831
1720,ADAM,3.4418291531966605
1721,ADAM,3.4517604944989912
1722,ADAM,3.442622866905325
1723,ADAM,3.4456995389970135
1724,ADAM,3.4655972209839256
1725,ADAM,3.4169864461143398
1726,ADAM,3.4130328426953747
1727,ADAM,3.425796762238852
1728,ADAM,3.425184754038007
1729,ADAM,3.437625145021926
1730,ADAM,3.4100851922643254
1731,ADAM,3.4026132846980306
1732,ADAM,3.376377382124028
1733,ADAM,3.427155589657893
1734,ADAM,3.4240494088518654
1735,ADAM,3.373397351367333
1736,ADAM,3.360493131073831
1737,ADAM,3.3680153685801533
1738,ADAM,3.3976493031383455
1739,ADAM,3.3722690069078247
1740,ADAM,3.3701274111542827
1741,ADAM,3.380565363018871
1742,ADAM,3.3879223547279587
1743,ADAM,3.3952600491523595
1744,ADAM,3.336519002730387
1745,ADAM,3.3753108793275626
1746,ADAM,3.376300666829309
1747,ADAM,3.409374724800953
1748,ADAM,3.3834470928199294
1749,ADAM,3.389775926477784
1750,ADAM,3.4061179016469545
1751,ADAM,3.382573298694135
1752,ADAM,3.358831749019905
1753,ADAM,3.407818396645742
1754,ADAM,3.37598268160862
1755,ADAM,3.3450292474165715
1756,ADAM,3.335757655812691
1757,ADAM,3.3376072912353543
1758,ADAM,3.377849206314035
1759,ADAM,3.4168268265230632
1760,ADAM,3.408139506071522
1761,ADAM,3.3626864620640085
1762,ADAM,3.6840316935692403
1763,ADAM,3.3346556762496053
1764,ADAM,3.4256490881616855
1765,ADAM,3.520342150770754
1766,ADAM,3.405492423974721
1767,ADAM,3.3171309890293377
1768,ADAM,3.323578613551277
1769,ADAM,3.3736193028438866
1770,ADAM,3.3722716066453695
1771,ADAM,3.3308311993157402
1772,ADAM,3.4907180427550872
