Epoch,Optimizer,Error
269,GRADIENT_DESCENT,8.449471050342465
270,GRADIENT_DESCENT,8.336044327654728
271,GRADIENT_DESCENT,8.427154487863763
272,GRADIENT_DESCENT,8.177629191410581
273,GRADIENT_DESCENT,8.471636116678038
274,GRADIENT_DESCENT,8.429934040713858
275,GRADIENT_DESCENT,8.338105274427367
276,GRADIENT_DESCENT,8.272510647084548
277,GRADIENT_DESCENT,8.414368246533899
278,GRADIENT_DESCENT,8.403838615874546
279,GRADIENT_DESCENT,8.379460618252491
280,GRADIENT_DESCENT,8.323082472485636
281,GRADIENT_DESCENT,8.344945047561156
282,GRADIENT_DESCENT,8.416732387058982
283,GRADIENT_DESCENT,8.301515109394057
284,GRADIENT_DESCENT,8.538444591879315
285,GRADIENT_DESCENT,8.270517576247842
286,GRADIENT_DESCENT,8.371793914935624
287,GRADIENT_DESCENT,8.410894609849949
288,GRADIENT_DESCENT,8.20222177715625
289,GRADIENT_DESCENT,8.582271178619774
290,GRADIENT_DESCENT,8.228962074532474
291,GRADIENT_DESCENT,8.55586102782814
292,GRADIENT_DESCENT,8.191258475575907
293,GRADIENT_DESCENT,8.453281794175815
294,GRADIENT_DESCENT,8.18346851146969
295,GRADIENT_DESCENT,8.679668760345947
296,GRADIENT_DESCENT,8.081642092312517
297,GRADIENT_DESCENT,8.445348908626523
298,GRADIENT_DESCENT,8.196955562782387
299,GRADIENT_DESCENT,8.64945082983798
300,GRADIENT_DESCENT,8.017158803949306
301,GRADIENT_DESCENT,8.568865754648797
302,GRADIENT_DESCENT,8.502387997453585
303,GRADIENT_DESCENT,8.375245370552209
304,GRADIENT_DESCENT,8.553748487348349
305,GRADIENT_DESCENT,8.425795299914796
306,GRADIENT_DESCENT,8.258091107118828
307,GRADIENT_DESCENT,8.461652525076632
308,GRADIENT_DESCENT,8.192517057736517
309,GRADIENT_DESCENT,8.29114812765867
310,GRADIENT_DESCENT,8.42623157467079
311,GRADIENT_DESCENT,8.606612826656638
312,GRADIENT_DESCENT,8.128044380686614
313,GRADIENT_DESCENT,8.516721815977858
314,GRADIENT_DESCENT,8.034794763122706
315,GRADIENT_DESCENT,8.635007128276884
316,GRADIENT_DESCENT,7.965307181564889
317,GRADIENT_DESCENT,8.581151681651956
318,GRADIENT_DESCENT,8.027736549891095
319,GRADIENT_DESCENT,8.695057926595274
320,GRADIENT_DESCENT,8.07789781255877
321,GRADIENT_DESCENT,8.431963304566679
322,GRADIENT_DESCENT,8.143359003391065
323,GRADIENT_DESCENT,8.633171480643709
324,GRADIENT_DESCENT,8.21643769807936
325,GRADIENT_DESCENT,8.467612387729687
326,GRADIENT_DESCENT,8.21958620771289
327,GRADIENT_DESCENT,8.81128242267918
328,GRADIENT_DESCENT,8.379486100026895
329,GRADIENT_DESCENT,8.605915716348536
330,GRADIENT_DESCENT,8.263261593725792
331,GRADIENT_DESCENT,8.441719334107894
332,GRADIENT_DESCENT,8.18393605033889
333,GRADIENT_DESCENT,8.61077994163453
334,GRADIENT_DESCENT,7.953482412402698
335,GRADIENT_DESCENT,8.654074117058434
336,GRADIENT_DESCENT,8.003707486929853
337,GRADIENT_DESCENT,8.65130181137709
338,GRADIENT_DESCENT,7.853427101427587
339,GRADIENT_DESCENT,8.653821395434937
340,GRADIENT_DESCENT,8.179468827492206
341,GRADIENT_DESCENT,8.586388859376
342,GRADIENT_DESCENT,7.858521982909512
343,GRADIENT_DESCENT,8.571646131262874
344,GRADIENT_DESCENT,7.862114785325668
345,GRADIENT_DESCENT,8.933849228198625
346,GRADIENT_DESCENT,8.079295234980165
347,GRADIENT_DESCENT,7.659114568089566
348,GRADIENT_DESCENT,8.772495705335707
349,GRADIENT_DESCENT,8.114879271338829
350,GRADIENT_DESCENT,7.338454489497102
351,GRADIENT_DESCENT,8.223063418609257
352,GRADIENT_DESCENT,7.277269150859607
353,GRADIENT_DESCENT,9.464344106057995
354,GRADIENT_DESCENT,8.817674298457124
355,GRADIENT_DESCENT,8.835349414765863
356,GRADIENT_DESCENT,8.486552174946164
357,GRADIENT_DESCENT,8.409399872129248
358,GRADIENT_DESCENT,8.442034962031844
359,GRADIENT_DESCENT,8.39894669697553
360,GRADIENT_DESCENT,8.494132862824253
361,GRADIENT_DESCENT,8.21795000511066
362,GRADIENT_DESCENT,8.406498164491778
363,GRADIENT_DESCENT,8.258384087709915
364,GRADIENT_DESCENT,8.441602963088378
365,GRADIENT_DESCENT,8.371396571894465
366,GRADIENT_DESCENT,8.356116881307324
367,GRADIENT_DESCENT,8.377108873403367
368,GRADIENT_DESCENT,8.392006604227971
369,GRADIENT_DESCENT,8.32991849819332
370,GRADIENT_DESCENT,8.436136465972723
371,GRADIENT_DESCENT,8.31542607033867
372,GRADIENT_DESCENT,8.550670526760067
373,GRADIENT_DESCENT,8.298170495433572
374,GRADIENT_DESCENT,8.272836962116
375,GRADIENT_DESCENT,8.265810078855203
376,GRADIENT_DESCENT,8.46624642186439
377,GRADIENT_DESCENT,8.369333975537893
378,GRADIENT_DESCENT,8.469289922651706
379,GRADIENT_DESCENT,8.169548725279762
380,GRADIENT_DESCENT,8.462448907861916
381,GRADIENT_DESCENT,8.268937352161844
382,GRADIENT_DESCENT,8.320628668498843
383,GRADIENT_DESCENT,8.772191289067205
384,GRADIENT_DESCENT,8.602548008586895
385,GRADIENT_DESCENT,8.081147166520948
386,GRADIENT_DESCENT,8.462632380800345
387,GRADIENT_DESCENT,8.176470060862345
388,GRADIENT_DESCENT,8.481340856266726
389,GRADIENT_DESCENT,8.133272567470588
