height,agility_items,agility_calculated,strength_items,strength_calculated,resistance_items,resistance_calculated,expertise_items,expertise_calculated,life_items,life_calculated
1.7348814163337036,0.002319136240491978,2.319136240076204e-05,0.03242945247925037,0.032429451342415004,64.34726543278715,0.567259404416896,0.001071593896341269,6.429563377801509e-06,85.61691438459675,69.42786499615931
1.5407317343150693,0.27202346387366355,0.0027202279291377272,0.005863739850639338,0.005863739843918819,61.196167314897664,0.5455064968605559,0.19618099063298147,0.0011770844337173985,88.32976449074503,70.80675018706668
1.7524845955287804,0.007911730197978622,7.911730181470673e-05,0.0017868008800418565,0.0017868008798517018,75.86200975309619,0.640263451444251,0.004196830555950111,2.518098332091659e-05,74.12409488526984,62.98943280954057
1.7441658725409885,0.010148456902826166,0.00010148456867986114,0.01267958855713164,0.012679588489180894,83.33277923724037,0.6822588284789115,0.0005188926170581527,3.113355702320974e-06,66.64387382468261,58.26324096225955
1.4028502512564343,0.13856909716228802,0.0013856900847169192,0.004773408984231896,0.004773408980606424,68.5799948760663,0.5952770362070129,0.009118691704253168,5.471215007387418e-05,81.26754392608294,67.10635199173129
1.754012533003606,0.047259102881239294,0.0004725909936292101,0.001212822148502515,0.001212822148443049,81.80979619375674,0.6740333025812008,0.08832823506464917,0.0005299692725627309,68.05340364614885,59.186646543143205
1.5003102878090535,0.0019444038698843446,1.944403869639304e-05,0.029574114754492824,0.029574113892280963,66.78314194828926,0.5835515841235037,0.0009228112028630938,5.536867217021393e-06,83.18441672188351,68.14649939228448
1.3957259389900418,0.010125507901970148,0.00010125507867365917,0.00686342072471898,0.006863420713941914,62.685304155107325,0.555881485071395,0.004933029769380154,2.9598178592272085e-05,87.2927738864966,70.28585874118455
1.410206918372297,0.1444285513756997,0.001444284509516921,0.006110632851339769,0.006110632843734103,68.23468346695286,0.5930429661114127,0.007224839523010007,4.3349037062635175e-05,81.60755250929708,67.29281960866894
1.7660140651696972,0.010399847235771835,0.00010399847198278019,0.0033728657258589125,0.003372865724579897,71.33395861048423,0.612766729863712,0.004504699533770927,2.7028197184343404e-05,78.64776397702038,65.64089974197675
1.433931998261349,0.1832930383312856,0.001832928330657331,0.007009345270011089,0.007009345258531903,75.13098481524764,0.6359297391849787,0.01569558589094705,9.417351457235634e-05,74.66301721526013,63.3134256403599
1.7467901197267433,0.08393596710516449,0.0008393594739351723,0.009322376012395061,0.009322375985389165,61.207401272133545,0.5455854018862198,0.3171830020505496,0.0019030916302861932,88.38215738269835,70.83286570968889
1.4475921888668046,0.15570240600853277,0.0015570228018429882,0.0031952017314297717,0.003195201730342411,70.62499777698757,0.6083199056681342,0.015913900457804116,9.548340194077856e-05,79.20019071481467,65.95416170942676
1.448279687973065,0.8859683779180338,0.008859451975795393,0.011480642524609496,0.011480642474169234,74.4617653879549,0.6319269374371356,0.016820869896936864,0.00010092521842975622,74.62396472170552,63.290021904302705
1.6460223020088716,0.0063444307886880765,6.344430780175586e-05,0.0077335401407693126,0.007733540125351818,48.451736742963945,0.4498541163403206,0.005870408289757479,3.522244969808403e-05,101.52831487781685,76.79383487692813
1.7776287663066526,0.10472780555336865,0.0010472776726520258,0.0027759302456985546,0.00277593024498553,84.18623803376053,0.6867942421953005,0.010452630799987409,6.271578457151882e-05,65.6958055996404,57.633545056169055
1.4073963307188524,0.058794190578688524,0.0005879418380411544,0.001765661766812212,0.001765661766628727,92.10728857547514,0.7264045728988908,0.0003290338736124911,1.9742032416678223e-06,57.831822538305744,52.1442006589418
1.4592230262329502,0.004560810144289027,4.5608101411267155e-05,0.003590635237161935,0.00359063523561884,61.15388915179486,0.5452094569732452,0.0047081019502416745,2.824861168057788e-05,88.83325130087346,71.0569150994876
1.782652905549678,0.2016259153206462,0.002016256420977473,0.004203365772406738,0.004203365769931197,81.23507853635022,0.6708850273106581,0.1370650885642065,0.0008223900163816893,68.42202709399254,59.42561656028982
1.3881179271251414,0.16482016248995943,0.0016482001324169579,0.009822363135668637,0.009822363104080304,53.289829227861254,0.4875934418074104,0.25729861640488183,0.001543788291671968,96.27822963010821,74.55153481973346
1.9967181645996828,0.18715619439974931,0.0018715597587996959,0.008671709653126311,0.008671709631389645,72.46418186903058,0.6197763211963798,0.39454864687031327,0.002367279597528527,76.94544158004621,64.66120909121503
1.3530318979868978,0.2994522922983178,0.0029945139722190365,0.014577711132814078,0.014577711029550598,43.33303315595609,0.40810075339770713,0.22178929631557381,0.0013307335959128169,106.13114754429722,78.61652860931105
1.7740356695765884,0.0067045462800737945,6.70454627002794e-05,0.0023983505880841743,0.002398350587624324,60.16618073060247,0.538231016623376,0.014784928496582948,8.870957033311803e-05,89.8099314440328,71.53711328047854
1.7909482033095738,0.2292376193019336,0.0022923721775575147,0.016114703122157358,0.016114702982666526,82.20637573442086,0.6761915737350207,0.007978463392254748,4.7870780251953265e-05,67.5402934797628,58.85226935741888
1.5741706748682391,0.16737926295309355,0.0016737910664437164,0.004796968762406827,0.004796968758727407,47.778386349540206,0.44446702643125574,0.004935913592444778,2.9615481530617697e-05,102.04450150515186,77.00477309047173
1.7998747991694393,0.005594719187134489,5.594719181297168e-05,0.042239773742087545,0.042239771229949714,74.09638872498762,0.6297271661872864,0.00495232377243365,2.9713942610310246e-05,75.85082445831074,64.01974464637166
1.7434096561738672,0.03711457966389383,0.0003711457795972601,0.010382644294560263,0.010382644257252202,51.17493499109453,0.4713070865625388,0.006897884574625569,4.138730738211203e-05,98.77066990037238,75.63827557186555
1.4278423843972061,0.13939766792957883,0.0013939757763848123,0.008950316450724437,0.008950316426824657,54.09902954708705,0.4937372175398586,0.004715617052798229,2.8293702295817097e-05,95.74790685147985,74.3150289591698
1.3675311805953412,0.17190042611643566,0.0017190025679611133,0.00914480234755461,0.009144802322062738,44.41657060859623,0.41709142926278536,0.19545094453062467,0.00117270417389892,105.20693321840915,78.26095695354
1.8101613312485338,0.07395301391962583,0.0007395300043787536,0.035859220441774226,0.03585921890474808,71.12847753625034,0.6114818497479164,0.0016124043983960937,9.67442638953816e-06,78.76009782498984,65.70478485968579
1.5000029497125942,0.15870673371249985,0.0015870660046337398,0.0025973623171387916,0.0025973623165547063,99.21936144265742,0.7582961335827532,0.0066362814828838995,3.981768883885072e-05,50.612698179830076,46.69220436048738
1.9873574986945837,0.0084620084281475,8.46200840794993e-05,0.008001378872650641,0.008001378855575147,80.0719125883503,0.6644386093513801,0.0003668418521047084,2.201051112618377e-06,69.9112571824968,60.38041891983564
1.9893445594576475,0.004433245922690663,4.433245919786345e-05,0.006418497107981044,0.006418497099166928,65.80219852767668,0.5770455466928035,0.06196652600103326,0.00037179910841776963,84.12498320329162,68.64704883920794
1.8167712043733482,0.0354346184539086,0.00035434616970837383,0.004639206227273324,0.004639206223945121,77.16976262474812,0.6479155061557517,0.005336413804959708,3.2018482799364904e-05,72.78482713676573,62.17471792434333
1.8181767286995378,0.007623592944975776,7.623592930206548e-05,0.007566096122880873,0.007566096108443295,68.75998945189805,0.5964379175374361,0.005034327958176732,3.0205967723541932e-05,81.21978653107591,67.08009259154008
1.8173565585042026,0.04730183590064583,0.00047301832372774824,0.027923941667341162,0.02792394094155464,83.79885219511593,0.6847421805237233,0.00036020972737143333,2.161258364219252e-06,66.12556181758872,57.91984147997088
1.9903465417043407,0.23625788884550628,0.0023625744926671324,0.008211949854138721,0.008211949835679322,88.6155967016455,0.7094898941549506,0.2573780829094944,0.0015442650875421495,60.88255537674538,54.32998476939981
1.8301391986559084,0.1477632747481443,0.0014776316720619895,0.006310437203375174,0.0063104371949987805,76.63566139676358,0.6448058901377804,0.3054122155680468,0.0018324675958656172,72.90485267571688,62.24829030500949
1.5545781071139135,0.09383803753359907,0.0009383800999033902,0.008750195005792272,0.00875019498346005,43.69122800732178,0.4110817715193509,0.003859036484255005,2.315421889403615e-05,106.20232472365457,78.6436991076861
1.8323707531870612,0.044920467850392214,0.0004492046482896927,0.0013480803034176298,0.0013480803033359668,72.2379749224799,0.6183812104013192,0.0008340106540418746,5.004063924135224e-06,77.71492251871223,65.106738959738
1.9757935231860497,0.15188353406590116,0.0015188341727461903,0.014197821244333863,0.014197821148934857,78.628744298004,0.6563007377332076,0.00735898835164722,4.4153930030178543e-05,71.19781535833411,61.19157828297029
1.9756298745407217,0.04930514593661586,0.0004930514194126018,0.003480679523575472,0.0034806795221698425,80.61097327548484,0.667438604072779,0.0010077942042226108,6.046765225130952e-06,69.33523310485074,60.013128015152574
1.9764702895313628,0.009913746807564093,9.913746775085874e-05,0.006602521368597838,0.006602521359003651,82.38351662844612,0.6771518811578359,0.0003756035656252982,2.253621393741191e-06,67.59959149981209,58.891015450621055
1.8245550631946026,0.008569163739419025,8.569163718444409e-05,0.00774785517892816,0.007747855163424893,62.16388736963007,0.552268076544635,0.0020663960724333946,1.2398376432835671e-05,87.81772921537915,70.55050190308374
1.823878960442392,0.9456904285169588,0.009456622375358895,0.01319308283199391,0.013193082755448771,63.05420643345598,0.558425356074133,0.017421107154623406,0.00010452664187029675,85.96948894804044,69.61004386447416
1.8278161091750584,0.09597071016565834,0.0009597068070145448,0.0028385840323180626,0.0028385840315556608,87.60353558248272,0.7044275778512074,0.008266893769132129,4.9601362501798336e-05,62.28938822955016,55.313970290259576
1.9857744028994304,0.0836010173625505,0.0008360099788594304,0.0030197404742847594,0.0030197404733668756,57.6322893711346,0.5199876979184134,0.11580930495751646,0.0006948555191031312,92.16528056607106,72.66783748059946
1.9732433044112456,0.0961454024430666,0.000961453728176716,0.008303142423474501,0.008303142404393279,65.06916965483275,0.5721354275427541,0.007620888532565619,4.5725331106872606e-05,84.81876091176811,69.0121448826077
1.8457585035547313,0.13489860512908064,0.0013489852330129358,0.003457345740394905,0.0034573457390173557,67.60829492716051,0.5889670010594991,0.00634844195863351,3.809065170062916e-05,82.24700068001137,67.64120111360987
1.8322889455858826,0.00896023635993336,8.960236335954026e-05,0.008436541054060536,0.00843654103404478,60.547093152223724,0.5409311168636254,0.0078059802442700275,4.6835881370491294e-05,89.427704090118,71.34998224454337
1.3963874295202505,0.16363453638706474,0.001636343903365166,0.009740774678950523,0.009740774648142827,42.28413585362146,0.39932142075476523,0.0005579025407560486,3.347415244501562e-06,107.54193093277178,79.14942332492458
1.9567995702178935,0.29021575703498065,0.0029021494225519202,0.006361539637822619,0.006361539629241074,74.77564397811875,0.6338085684093243,0.00022941534849890303,1.3764920909910031e-06,74.92754930985993,63.471652293659844
1.8684778361448466,0.060516717819260886,0.0006051671043163698,0.012283575939098294,0.012283575877317543,75.36029177978986,0.637293485208206,0.0003829689129508537,2.297813477693888e-06,74.56652495753882,63.25557784854675
1.961781901860121,0.19969719919754325,0.001996969337406704,0.0026832777674942023,0.0026832777668502174,65.04690112386685,0.5719856167236274,0.003234609095027021,1.940765456339358e-05,84.7474837900731,68.97479638024934
1.9512003660399322,0.10197560814771933,0.0010197557279950527,0.0052502696603517664,0.005250269655527586,73.84621199686453,0.6282151115091797,0.0030940449204067706,1.8564269516516696e-05,76.043468080407,64.13329256717634
1.865129108815927,0.01155805705400634,0.0001155805700253882,0.0029936818586693667,0.002993681857775041,84.208473949052,0.6869116996357404,0.005373371140210436,3.224022681023342e-05,65.77160094089513,57.68414191128747
1.8477151553558167,0.09109058954827068,0.000910905643541538,0.008283418716180936,0.00828341869723537,59.12896221186233,0.5308224835748534,0.25346502636889245,0.001520786901473953,90.5181987535043,71.88117163822034
1.8791909620313751,0.011552888073657702,0.00011552888022259204,0.08339021302070998,0.08339019369106515,73.59601774137961,0.6266981900892369,0.008738367575922551,5.243020532208459e-05,76.3003007899501,64.28423898507066
1.87387579853586,0.062423521238066715,0.0006242351312988514,0.003348535133153447,0.0033485351319019114,65.55871414078123,0.5754191790826377,0.4020400083087653,0.002412227053095334,83.97347379453875,68.56685363951607
1.9383226738621393,0.10868892716094528,0.0010868888436186405,0.008330818513338082,0.008330818494065417,76.98241173574702,0.646827166163469,0.0037635035932681196,2.2581021548947495e-05,72.89680501498543,62.24336074487439
1.9425390734645136,0.010999274146043405,0.0001099927410168552,0.0019220719569453253,0.0019220719567086307,81.33361568285736,0.6714265380129002,0.0005032245528964526,3.019347317353229e-06,68.65295974648676,59.57479258159451
1.9471047449466468,0.005952157124815013,5.9521571177858776e-05,0.049917491015642926,0.049917486869569906,64.70110763026571,0.5696544042860808,0.34177109069993333,0.002050618559953043,84.90125163089388,69.05532335304865
1.9312250100209698,0.09352171115969458,0.0009352168389404012,0.006244124468342459,0.006244124460227368,74.87643776527032,0.634411219029676,0.006577791005930651,3.946674597866321e-05,75.01721860809572,63.52516649255205
1.8761657748565206,0.20816057632095453,0.0020816027566248844,0.08320110825710013,0.08320108905865933,62.42020180409657,0.5540469398388005,0.18504917622364095,0.0011102937900084795,87.10338733510173,70.18990346353317
1.8776444559093484,0.005388292518771624,5.38829251355689e-05,0.00427400199508634,0.004274001992483887,62.25684106382782,0.5529137730363641,0.007776867675967675,4.6661205961737566e-05,87.72571977398235,70.50425899088634
1.9268294817669185,0.006458975802199333,6.458975793217403e-05,0.005715211542667756,0.0057152115364451014,67.43783973053009,0.5878526100215475,0.003858135309313882,2.3148811844397466e-05,82.54612794681572,67.80313958378622
1.925863269688901,0.08361059064660885,0.0008361057116330974,0.003313659232730207,0.0033136592315173713,67.77695214055649,0.5900674373164164,0.003906932801879369,2.344159679934903e-05,82.13221667676231,67.5788862489971
1.9179300719516341,0.013504430735483906,0.0001350443065339063,0.01066238882540447,0.010662388784998804,66.4436585331807,0.5813083658334459,0.0003468185769883117,2.0809114619215268e-06,83.53182782868141,68.33213444361412
1.8996386015100115,0.0015148527651575978,1.5148527650417226e-05,0.024097993743389473,0.024097993276921966,62.573550765196295,0.5551087941825996,0.0009540877937849481,5.72452676253599e-06,87.39988230050139,70.34001371712331
1.8989663640316863,0.004954545976600144,4.954545972546083e-05,0.007123218591150914,0.0071232185791031185,62.32877155279083,0.5534129779829354,0.011620008245096076,6.972004915677907e-05,87.64753067439631,70.4649148429667
1.9364108639525535,0.17472737486197112,0.0017472719704996942,0.007756669188607285,0.007756669173051048,57.461816795059526,0.5187428058813621,0.2497775892008572,0.001498662418545908,92.10592157168902,72.63981159783512
1.8612756952826626,0.008072234017901308,8.072234000368157e-05,0.001987021030424876,0.0019870210301633673,101.63641602255689,0.7683814880396499,0.09171008946440226,0.0005502603825165125,48.261814632930374,44.83379446420961
1.9527348683578358,0.12539984058518305,0.0012539977485430628,0.005291276209190408,0.005291276204252305,46.28843516096577,0.432432118365819,0.28677564406416495,0.0017206491474992254,103.2940980781757,77.50851849548067
