Epoch,Error,Optimizer,Architecture
78,7.346346800899975,ADAM,"[35, 30, 20, 10, 5, 2]"
79,7.99343439229724,ADAM,"[35, 30, 20, 10, 5, 2]"
80,8.090818566561742,ADAM,"[35, 30, 20, 10, 5, 2]"
81,7.100982464910118,ADAM,"[35, 30, 20, 10, 5, 2]"
82,6.9745676661764175,ADAM,"[35, 30, 20, 10, 5, 2]"
83,7.11986633734374,ADAM,"[35, 30, 20, 10, 5, 2]"
84,7.824713388477823,ADAM,"[35, 30, 20, 10, 5, 2]"
85,8.084669675420914,ADAM,"[35, 30, 20, 10, 5, 2]"
86,8.285568688746087,ADAM,"[35, 30, 20, 10, 5, 2]"
87,6.998512353715045,ADAM,"[35, 30, 20, 10, 5, 2]"
88,7.876626905672384,ADAM,"[35, 30, 20, 10, 5, 2]"
89,7.94025798605639,ADAM,"[35, 30, 20, 10, 5, 2]"
90,6.314414079332628,ADAM,"[35, 30, 20, 10, 5, 2]"
91,6.562785659546656,ADAM,"[35, 30, 20, 10, 5, 2]"
92,7.868109585896817,ADAM,"[35, 30, 20, 10, 5, 2]"
93,7.854287110206308,ADAM,"[35, 30, 20, 10, 5, 2]"
94,6.672337251817491,ADAM,"[35, 30, 20, 10, 5, 2]"
95,8.039547629511857,ADAM,"[35, 30, 20, 10, 5, 2]"
96,7.687898506661017,ADAM,"[35, 30, 20, 10, 5, 2]"
97,5.879637491251124,ADAM,"[35, 30, 20, 10, 5, 2]"
98,6.755359536978551,ADAM,"[35, 30, 20, 10, 5, 2]"
99,7.848249582319115,ADAM,"[35, 30, 20, 10, 5, 2]"
100,7.2299597251336865,ADAM,"[35, 30, 20, 10, 5, 2]"
101,6.980341078042981,ADAM,"[35, 30, 20, 10, 5, 2]"
102,7.742739454043627,ADAM,"[35, 30, 20, 10, 5, 2]"
103,8.298804482232338,ADAM,"[35, 30, 20, 10, 5, 2]"
104,6.926916639293509,ADAM,"[35, 30, 20, 10, 5, 2]"
105,7.9557400628891255,ADAM,"[35, 30, 20, 10, 5, 2]"
106,8.152888309172017,ADAM,"[35, 30, 20, 10, 5, 2]"
107,6.795205896602483,ADAM,"[35, 30, 20, 10, 5, 2]"
108,5.949116654270228,ADAM,"[35, 30, 20, 10, 5, 2]"
109,7.164487997723681,ADAM,"[35, 30, 20, 10, 5, 2]"
110,7.162613725338749,ADAM,"[35, 30, 20, 10, 5, 2]"
111,6.713491908282205,ADAM,"[35, 30, 20, 10, 5, 2]"
112,6.878008570234119,ADAM,"[35, 30, 20, 10, 5, 2]"
113,6.313027338938635,ADAM,"[35, 30, 20, 10, 5, 2]"
114,6.574008444878449,ADAM,"[35, 30, 20, 10, 5, 2]"
115,7.656652858498864,ADAM,"[35, 30, 20, 10, 5, 2]"
116,7.002680281532939,ADAM,"[35, 30, 20, 10, 5, 2]"
117,7.23623972363088,ADAM,"[35, 30, 20, 10, 5, 2]"
118,6.595685803999303,ADAM,"[35, 30, 20, 10, 5, 2]"
119,7.352187003467808,ADAM,"[35, 30, 20, 10, 5, 2]"
120,8.287355460048634,ADAM,"[35, 30, 20, 10, 5, 2]"
121,8.059549975828075,ADAM,"[35, 30, 20, 10, 5, 2]"
122,7.915803474622487,ADAM,"[35, 30, 20, 10, 5, 2]"
123,7.480388045496477,ADAM,"[35, 30, 20, 10, 5, 2]"
124,7.6591423874470115,ADAM,"[35, 30, 20, 10, 5, 2]"
125,8.271257280764509,ADAM,"[35, 30, 20, 10, 5, 2]"
126,6.969075095815904,ADAM,"[35, 30, 20, 10, 5, 2]"
127,7.619561436145942,ADAM,"[35, 30, 20, 10, 5, 2]"
128,9.571218426463043,ADAM,"[35, 30, 20, 10, 5, 2]"
129,8.04000126314937,ADAM,"[35, 30, 20, 10, 5, 2]"
130,7.90301487822248,ADAM,"[35, 30, 20, 10, 5, 2]"
131,7.88111511123938,ADAM,"[35, 30, 20, 10, 5, 2]"
132,7.834187535036457,ADAM,"[35, 30, 20, 10, 5, 2]"
133,6.95253604415173,ADAM,"[35, 30, 20, 10, 5, 2]"
134,8.145480439250433,ADAM,"[35, 30, 20, 10, 5, 2]"
135,8.915707483277647,ADAM,"[35, 30, 20, 10, 5, 2]"
136,8.022723869199767,ADAM,"[35, 30, 20, 10, 5, 2]"
137,7.145459861430504,ADAM,"[35, 30, 20, 10, 5, 2]"
138,7.059991521309548,ADAM,"[35, 30, 20, 10, 5, 2]"
139,8.706857191530283,ADAM,"[35, 30, 20, 10, 5, 2]"
140,7.561782697773896,ADAM,"[35, 30, 20, 10, 5, 2]"
141,7.0987400017675775,ADAM,"[35, 30, 20, 10, 5, 2]"
142,7.608107458842262,ADAM,"[35, 30, 20, 10, 5, 2]"
143,8.330410083111389,ADAM,"[35, 30, 20, 10, 5, 2]"
144,7.013958626757293,ADAM,"[35, 30, 20, 10, 5, 2]"
145,6.403427149798311,ADAM,"[35, 30, 20, 10, 5, 2]"
146,8.14317889951791,ADAM,"[35, 30, 20, 10, 5, 2]"
147,7.5589013539629235,ADAM,"[35, 30, 20, 10, 5, 2]"
148,6.4779985492002,ADAM,"[35, 30, 20, 10, 5, 2]"
149,7.635775220986695,ADAM,"[35, 30, 20, 10, 5, 2]"
150,8.861099487806767,ADAM,"[35, 30, 20, 10, 5, 2]"
151,7.791003752704413,ADAM,"[35, 30, 20, 10, 5, 2]"
152,7.178223444925031,ADAM,"[35, 30, 20, 10, 5, 2]"
153,7.832385262750097,ADAM,"[35, 30, 20, 10, 5, 2]"
154,6.832283106553301,ADAM,"[35, 30, 20, 10, 5, 2]"
155,6.134506382102718,ADAM,"[35, 30, 20, 10, 5, 2]"
156,7.428838654773267,ADAM,"[35, 30, 20, 10, 5, 2]"
157,6.586045549722946,ADAM,"[35, 30, 20, 10, 5, 2]"
158,7.171079697932905,ADAM,"[35, 30, 20, 10, 5, 2]"
159,8.282440756219167,ADAM,"[35, 30, 20, 10, 5, 2]"
160,7.13678930043424,ADAM,"[35, 30, 20, 10, 5, 2]"
161,6.399697472558575,ADAM,"[35, 30, 20, 10, 5, 2]"
162,6.794236809887537,ADAM,"[35, 30, 20, 10, 5, 2]"
163,6.911399320518544,ADAM,"[35, 30, 20, 10, 5, 2]"
164,5.988275954555721,ADAM,"[35, 30, 20, 10, 5, 2]"
165,6.8858657341159075,ADAM,"[35, 30, 20, 10, 5, 2]"
166,7.395372947035732,ADAM,"[35, 30, 20, 10, 5, 2]"
167,7.119956583280289,ADAM,"[35, 30, 20, 10, 5, 2]"
168,6.287151436457032,ADAM,"[35, 30, 20, 10, 5, 2]"
169,6.877258545908765,ADAM,"[35, 30, 20, 10, 5, 2]"
170,7.1107966713407365,ADAM,"[35, 30, 20, 10, 5, 2]"
171,6.546571897472913,ADAM,"[35, 30, 20, 10, 5, 2]"
172,7.379323876529219,ADAM,"[35, 30, 20, 10, 5, 2]"
173,7.45543534837541,ADAM,"[35, 30, 20, 10, 5, 2]"
174,7.241853768003982,ADAM,"[35, 30, 20, 10, 5, 2]"
175,6.514203422059252,ADAM,"[35, 30, 20, 10, 5, 2]"
176,7.089896494253473,ADAM,"[35, 30, 20, 10, 5, 2]"
177,7.365866247883545,ADAM,"[35, 30, 20, 10, 5, 2]"
178,6.2647073744360195,ADAM,"[35, 30, 20, 10, 5, 2]"
179,6.4996781687853895,ADAM,"[35, 30, 20, 10, 5, 2]"
180,6.278866319446081,ADAM,"[35, 30, 20, 10, 5, 2]"
181,6.049919476852154,ADAM,"[35, 30, 20, 10, 5, 2]"
182,7.008878070379343,ADAM,"[35, 30, 20, 10, 5, 2]"
183,6.917051922977215,ADAM,"[35, 30, 20, 10, 5, 2]"
184,6.6813106113206375,ADAM,"[35, 30, 20, 10, 5, 2]"
185,6.4888204852089,ADAM,"[35, 30, 20, 10, 5, 2]"
186,6.486915645046775,ADAM,"[35, 30, 20, 10, 5, 2]"
187,6.797691555106386,ADAM,"[35, 30, 20, 10, 5, 2]"
188,7.334443296157334,ADAM,"[35, 30, 20, 10, 5, 2]"
189,7.013797850655294,ADAM,"[35, 30, 20, 10, 5, 2]"
190,6.140090265089496,ADAM,"[35, 30, 20, 10, 5, 2]"
191,7.765732956628763,ADAM,"[35, 30, 20, 10, 5, 2]"
192,7.447033752640895,ADAM,"[35, 30, 20, 10, 5, 2]"
193,6.60509028464224,ADAM,"[35, 30, 20, 10, 5, 2]"
194,6.558987030470139,ADAM,"[35, 30, 20, 10, 5, 2]"
195,7.344879629653711,ADAM,"[35, 30, 20, 10, 5, 2]"
196,6.503317431119269,ADAM,"[35, 30, 20, 10, 5, 2]"
197,6.360263329467291,ADAM,"[35, 30, 20, 10, 5, 2]"
198,7.543201509911127,ADAM,"[35, 30, 20, 10, 5, 2]"
199,7.6933132633981955,ADAM,"[35, 30, 20, 10, 5, 2]"
200,6.957600054025394,ADAM,"[35, 30, 20, 10, 5, 2]"
201,6.86933386557816,ADAM,"[35, 30, 20, 10, 5, 2]"
202,7.571039430126182,ADAM,"[35, 30, 20, 10, 5, 2]"
203,7.037010476904237,ADAM,"[35, 30, 20, 10, 5, 2]"
204,6.294742416706486,ADAM,"[35, 30, 20, 10, 5, 2]"
205,6.048142217568471,ADAM,"[35, 30, 20, 10, 5, 2]"
206,7.2166095553830845,ADAM,"[35, 30, 20, 10, 5, 2]"
207,6.810326918882378,ADAM,"[35, 30, 20, 10, 5, 2]"
208,6.490259747159407,ADAM,"[35, 30, 20, 10, 5, 2]"
209,6.29757120138689,ADAM,"[35, 30, 20, 10, 5, 2]"
210,6.621958590067875,ADAM,"[35, 30, 20, 10, 5, 2]"
211,6.500606686288361,ADAM,"[35, 30, 20, 10, 5, 2]"
212,6.249821229306978,ADAM,"[35, 30, 20, 10, 5, 2]"
213,6.8624312608047635,ADAM,"[35, 30, 20, 10, 5, 2]"
214,6.4371238028083315,ADAM,"[35, 30, 20, 10, 5, 2]"
215,6.356463232871466,ADAM,"[35, 30, 20, 10, 5, 2]"
216,5.468250244707637,ADAM,"[35, 30, 20, 10, 5, 2]"
